anio_hecho,mes_hecho,fecha_hecho,hora_hecho,delito,categoria,sexo,edad,tipo_persona,calidad_juridica,competencia,anio_inicio,mes_inicio,fecha_inicio,hora_inicio,colonia_catalogo,colonia_hecho,alcaldia_hecho,municipio_hecho,latitud,longitud
2023,Enero,14/01/23,22:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,38,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,17:46:00,ARGENTINA ANTIGUA,ARGENTINA ANTIGUA,MIGUEL HIDALGO,CDMX,19.45561054,-99.20713112
2023,Enero,15/01/23,12:30:00,TENTATIVA DE EXTORSION,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,17:49:00,SAN MIGUEL TOPILEJO (PBLO),SAN MIGUEL TOPILEJO,TLALPAN,CDMX,19.20081272,-99.148983
2023,Enero,15/01/23,14:43:00,CONTRA LA INTIMIDAD SEXUAL,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,17:53:00,SAN PEDRO XALPA (AMPL) I,AMPLIACIÓN SAN PEDRO XALPA,AZCAPOTZALCO,CDMX,19.47900096,-99.21749098
2022,Diciembre,10/12/22,17:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,52,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,17:54:00,SAN PEDRO TLAHUAC (PBLO),LA MAGDALENA,TLAHUAC,CDMX,19.26880967,-99.00509253
2023,Enero,10/01/23,8:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,17:56:00,LOMAS DE  PADIERNA II,JARDINES EN LA MONTAÑA,TLALPAN,CDMX,19.298403,-99.21175316
2022,Marzo,12/03/22,2:30:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,22,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,17:57:00,PARQUE SAN ANDRES,PARQUE SAN ANDRÉS,COYOACAN,CDMX,19.34880508,-99.14567962
2022,Diciembre,17/12/22,12:30:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL,DELITO DE BAJO IMPACTO,Femenino,65,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,17:58:00,OLIVAR DE LOS PADRES,LOMAS DE LOS CEDROS,ALVARO OBREGON,CDMX,19.33611305,-99.24970508
2023,Enero,14/01/23,23:10:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,42,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,17:59:00,GABRIEL HERNANDEZ,GABRIEL HERNÁNDEZ,GUSTAVO A. MADERO,CDMX,19.50003831,-99.09925339
2022,Diciembre,06/12/22,7:19:00,TENTATIVA DE EXTORSION,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:00:00,CHAPULTEPEC POLANCO (POLANCO),POLANCO,MIGUEL HIDALGO,CDMX,19.4260385,-99.19395655
2023,Enero,15/01/23,16:43:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,Femenino,31,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:02:00,NUEVA ORIENTAL COAPA-EX HACIENDA COAPA,PLAZA COAPA,TLALPAN,CDMX,19.29363147,-99.12750087
2023,Enero,15/01/23,16:50:00,NARCOMENUDEO POSESION SIMPLE,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,18:03:00,CENTRO VI,CENTRO,CUAUHTEMOC,CDMX,19.42607843,-99.13640937
2023,Enero,11/01/23,11:30:00,ACOSO SEXUAL,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,18:07:00,SAN BARTOLOME XICOMULCO (PBLO),SAN BARTOLOMÉ XICOMULCO,MILPA ALTA,CDMX,19.20670492,-99.06752676
2023,Enero,14/01/23,3:59:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Femenino,25,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:10:00,IRRIGACION,IRRIGACIÓN,MIGUEL HIDALGO,CDMX,19.44041508,-99.20671061
2022,Diciembre,15/12/22,12:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:12:00,NARVARTE I,PIEDAD NARVARTE,BENITO JUAREZ,CDMX,19.40162921,-99.15574412
2023,Enero,15/01/23,5:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,19,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:13:00,DESARROLLO URBANO QUETZALCOATL  III,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,CDMX,19.32588717,-99.03980334
2022,Diciembre,30/12/22,10:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:14:00,LAS ARBOLEDAS,LAS ARBOLEDAS,TLAHUAC,CDMX,19.31268761,-99.04816926
2023,Enero,15/01/23,17:10:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,47,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:14:00,TIERRA UNIDA,TIERRA UNIDA,LA MAGDALENA CONTRERAS,CDMX,19.30197633,-99.27112493
2023,Enero,14/01/23,7:00:00,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,18:16:00,CENTRO VI,CENTRO,CUAUHTEMOC,CDMX,19.42635431,-99.13609743
2020,Septiembre,30/09/20,7:30:00,FRAUDE,DELITO DE BAJO IMPACTO,Femenino,37,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:20:00,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 3 (U HAB),NARCISO MENDOZA SUPER MANZANA 3 VILLA COAPA,TLALPAN,CDMX,19.28819189,-99.12509702
2023,Enero,15/01/23,16:10:00,FRAUDE,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,18:20:00,ALFONSO XIII,ALFONSO XIII,ALVARO OBREGON,CDMX,19.37824008,-99.19848293
2023,Enero,14/01/23,22:20:00,"ALLANAMIENTO DE MORADA, DESPACHO, OFICINA O ESTABLECIMIENTO MERCANTIL",DELITO DE BAJO IMPACTO,Masculino,37,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:21:00,CASA BLANCA,CASA BLANCA,IZTAPALAPA,CDMX,19.33080665,-99.06912446
2023,Enero,13/01/23,16:18:00,TENTATIVA DE EXTORSION,DELITO DE BAJO IMPACTO,Masculino,37,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:21:00,PROGRESISTA,LEYES DE REFORMA 1A SECCIÓN,IZTAPALAPA,CDMX,19.35593213,-99.07227151
2023,Enero,15/01/23,12:30:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,30,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:23:00,SAN JUAN DE ARAGON 4A  Y 5A SECCION (U HAB) I,SAN JUAN DE ARAGÓN V SECCIÓN,GUSTAVO A. MADERO,CDMX,19.44814441,-99.06429335
2023,Enero,08/01/23,12:30:00,DESPOJO,DELITO DE BAJO IMPACTO,Femenino,60,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:24:00,VILLA DE ARAGON (FRACC),VILLA DE ARAGÓN,GUSTAVO A. MADERO,CDMX,19.46869718,-99.05910145
2023,Enero,15/01/23,1:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Femenino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:25:00,SANTA MARIA LA RIBERA IV,SANTA MARIA LA RIBERA,CUAUHTEMOC,CDMX,19.44179371,-99.15629849
2022,Diciembre,01/12/22,NA,EXTORSION,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:31:00,GUADALUPE INN,GUADALUPE INN,ALVARO OBREGON,CDMX,19.35436948,-99.18608595
2023,Enero,04/01/23,17:30:00,DESPOJO,DELITO DE BAJO IMPACTO,Masculino,72,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:38:00,ALFALFAR,ALFALFAR,ALVARO OBREGON,CDMX,19.37437705,-99.19991255
2022,Junio,06/06/22,12:00:00,FRAUDE,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,18:43:00,NARVARTE V,NARVARTE,BENITO JUAREZ,CDMX,19.38824218,-99.15592074
2023,Enero,15/01/23,17:55:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,18:44:00,DEL VALLE V,DEL VALLE CENTRO,BENITO JUAREZ,CDMX,19.37760056,-99.16507579
2023,Enero,08/01/23,7:30:00,CONTRA LA INTIMIDAD SEXUAL,DELITO DE BAJO IMPACTO,Femenino,21,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:50:00,NA,NA,COYOACAN,CDMX,NA,NA
2022,Diciembre,29/12/22,11:30:00,TENTATIVA DE EXTORSION,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:50:00,DOCTORES I,DOCTORES,CUAUHTEMOC,CDMX,19.42694599,-99.14965101
2023,Enero,13/01/23,11:45:00,FRAUDE,DELITO DE BAJO IMPACTO,Femenino,32,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:50:00,LINDAVISTA VALLEJO (U HAB),NUEVA VALLEJO,GUSTAVO A. MADERO,CDMX,19.49449926,-99.1498062
2023,Enero,15/01/23,12:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:53:00,MIGUEL DE LA MADRID HURTADO,MIGUEL DE LA MADRID,IZTAPALAPA,CDMX,19.34307419,-99.00523203
2023,Enero,15/01/23,17:55:00,LESIONES INTENCIONALES POR ARMA BLANCA,DELITO DE BAJO IMPACTO,Femenino,40,FISICA,LESIONADO,FUERO COMUN,2023,Enero,15/01/23,18:55:00,SAN ANDRES TETEPILCO (PBLO),SAN ANDRÉS TETEPILCO,IZTAPALAPA,CDMX,19.36958076,-99.13592264
2023,Enero,15/01/23,17:55:00,LESIONES INTENCIONALES POR ARMA BLANCA,DELITO DE BAJO IMPACTO,Masculino,22,FISICA,LESIONADO,FUERO COMUN,2023,Enero,15/01/23,18:55:00,SAN ANDRES TETEPILCO (PBLO),SAN ANDRÉS TETEPILCO,IZTAPALAPA,CDMX,19.36958076,-99.13592264
2023,Enero,14/01/23,12:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,28,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:56:00,PANTITLAN III,AGRÍCOLA PANTITLAN,IZTACALCO,CDMX,19.40832085,-99.07438307
2022,Julio,07/07/22,11:00:00,RESPONSABILIDAD PROFESIONAL Y TECNICA,DELITO DE BAJO IMPACTO,Femenino,72,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,18:59:00,JARDINES DEL PEDREGAL,JARDINES DEL PEDREGAL,ALVARO OBREGON,CDMX,19.33310124,-99.20152187
2023,Enero,13/01/23,2:30:00,ROBO A PASAJERO EN TROLEBUS SIN VIOLENCIA,DELITO DE BAJO IMPACTO,Femenino,19,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:00:00,2A AMPLIACION SANTIAGO ACAHUALTEPEC I,2A. AMPLIACIÓN SANTIAGO ACAHUALTEPEC,IZTAPALAPA,CDMX,19.35219753,-99.01509661
2022,Diciembre,26/12/22,10:00:00,AMENAZAS,DELITO DE BAJO IMPACTO,Masculino,46,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:02:00,LOMAS DE TEXCALATLACO,ZEDEC AMPLIACION PLAN DE AYALA,TLALPAN,CDMX,19.23815041,-99.15045548
2022,Enero,15/01/22,14:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,29,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:02:00,SELENE 1a SECC,SELENE 1A. SECCION,TLAHUAC,CDMX,19.28979276,-99.0016001
2022,Julio,27/07/22,20:22:00,CONTRA LA INTIMIDAD SEXUAL,DELITO DE BAJO IMPACTO,Masculino,21,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:02:00,PORTALES ORIENTE,PORTALES ORIENTE,BENITO JUAREZ,CDMX,19.36656664,-99.13958696
2022,Septiembre,30/09/22,3:00:00,DAÑO EN PROPIEDAD AJENA CULPOSA,DELITO DE BAJO IMPACTO,Femenino,61,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:03:00,SAN PEDRO EL CHICO,SAN PEDRO EL CHICO,GUSTAVO A. MADERO,CDMX,19.47353088,-99.09700558
2023,Enero,15/01/23,18:05:00,HOMICIDIO POR ARMA DE FUEGO,HOMICIDIO DOLOSO,Masculino,36,FISICA,CADAVER,FUERO COMUN,2023,Enero,15/01/23,19:04:00,OLIVAR DEL CONDE 2DA SECCION I,OLIVAR DEL CONDE 2A SECCIÓN,ALVARO OBREGON,CDMX,19.37301332,-99.21403024
2023,Enero,15/01/23,15:50:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,41,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,19:04:00,JARDIN BALBUENA I,JARDÍN BALBUENA,VENUSTIANO CARRANZA,CDMX,19.41821615,-99.10538088
2023,Enero,15/01/23,17:00:00,LESIONES CULPOSAS POR TRANSITO VEHICULAR,DELITO DE BAJO IMPACTO,Masculino,23,FISICA,LESIONADO,FUERO COMUN,2023,Enero,15/01/23,19:04:00,SAN MIGUEL CHAPULTEPEC II,TACUBAYA,MIGUEL HIDALGO,CDMX,19.4034113,-99.1874671
2023,Enero,15/01/23,16:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:05:00,ANAHUAC I,ANAHUAC,MIGUEL HIDALGO,CDMX,19.44802647,-99.17270001
2023,Enero,15/01/23,18:30:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,24,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,19:09:00,CENTRO II,ZONA CENTRO,VENUSTIANO CARRANZA,CDMX,19.42636921,-99.12504339
2023,Enero,15/01/23,18:00:00,DESPOJO,DELITO DE BAJO IMPACTO,Femenino,61,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,19:11:00,SANTA ISABEL TOLA (PBLO),SANTA ISABEL TOLA,GUSTAVO A. MADERO,CDMX,19.49184386,-99.11816642
2023,Enero,15/01/23,1:30:00,VIOLACION EQUIPARADA,VIOLACIÓN,Femenino,31,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:14:00,NA,NA,CUAUHTEMOC,CDMX,NA,NA
2023,Enero,15/01/23,17:40:00,DAÑO EN PROPIEDAD AJENA CULPOSA POR TRÁNSITO VEHICULAR A AUTOMOVIL,DELITO DE BAJO IMPACTO,Femenino,64,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:15:00,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 3 (U HAB),NARCISO MENDOZA SUPER MANZANA 3 VILLA COAPA,TLALPAN,CDMX,19.28825601,-99.12591894
2023,Enero,15/01/23,12:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,28,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:18:00,SANTA MARIA LA RIBERA I,SANTA MARIA LA RIBERA,CUAUHTEMOC,CDMX,19.4531387,-99.1525834
2023,Enero,15/01/23,18:05:00,ROBO A TRANSEUNTE EN VIA PUBLICA CON VIOLENCIA,ROBO A TRANSEUNTE EN VÍA PÚBLICA CON Y SIN VIOLENCIA,Masculino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:19:00,LA CARBONERA,LA CARBONERA,LA MAGDALENA CONTRERAS,CDMX,19.29950597,-99.25720576
2023,Enero,14/01/23,9:20:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Masculino,43,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:21:00,AGRICOLA ORIENTAL V,AGRÍCOLA ORIENTAL,IZTACALCO,CDMX,19.39255376,-99.06588256
2023,Enero,15/01/23,18:10:00,DAÑO EN PROPIEDAD AJENA INTENCIONAL A NEGOCIO,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,19:22:00,JUAREZ,JUÁREZ,CUAUHTEMOC,CDMX,19.42758154,-99.16457382
2023,Enero,15/01/23,1:00:00,LESIONES INTENCIONALES POR GOLPES,DELITO DE BAJO IMPACTO,Femenino,25,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:24:00,CENTRO IV,CENTRO,CUAUHTEMOC,CDMX,19.42923241,-99.13686351
2023,Enero,15/01/23,12:50:00,ROBO DE VEHICULO DE SERVICIO PARTICULAR SIN VIOLENCIA,ROBO DE VEHÍCULO CON Y SIN VIOLENCIA,Masculino,57,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:25:00,JAIME TORRES BODET,JAIME TORRES BODET,TLAHUAC,CDMX,19.23228994,-98.99476022
2023,Enero,14/01/23,20:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,45,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:25:00,CASTILLO GRANDE (AMPL),CASTILLO GRANDE,GUSTAVO A. MADERO,CDMX,19.53776386,-99.13614449
2023,Enero,15/01/23,17:00:00,"ALLANAMIENTO DE MORADA, DESPACHO, OFICINA O ESTABLECIMIENTO MERCANTIL",DELITO DE BAJO IMPACTO,Masculino,33,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:26:00,AJUSCO I,HUAYAMILPAS,COYOACAN,CDMX,19.31931336,-99.15554376
2022,Noviembre,15/11/22,19:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,6,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,19:30:00,HOGAR Y REDENCION,HOGAR Y REDENCIÓN,ALVARO OBREGON,CDMX,19.3700077,-99.21328628
2023,Enero,14/01/23,17:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,49,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:33:00,DESARROLLO URBANO QUETZALCOATL  I,DESARROLLO URBANO QUETZALCOATL,IZTAPALAPA,CDMX,19.33471071,-99.04250649
2023,Enero,11/01/23,19:34:00,ROBO A NEGOCIO CON VIOLENCIA,ROBO A NEGOCIO CON VIOLENCIA,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,19:36:00,REFORMA POLITICA II,REFORMA POLÍTICA,IZTAPALAPA,CDMX,19.34158715,-99.03232768
2023,Enero,15/01/23,5:06:00,ROBO DE ACCESORIOS DE AUTO,DELITO DE BAJO IMPACTO,Femenino,25,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:42:00,NARVARTE IV,NARVARTE,BENITO JUAREZ,CDMX,19.39540256,-99.15032062
2023,Enero,15/01/23,12:30:00,ABUSO SEXUAL,DELITO DE BAJO IMPACTO,Femenino,5,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,19:43:00,GRANJAS ESTRELLA I,GRANJAS ESTRELLA,IZTAPALAPA,CDMX,19.32142729,-99.09134124
2023,Enero,15/01/23,18:50:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,50,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:44:00,SAN RAFAEL II,SAN RAFAEL,CUAUHTEMOC,CDMX,19.43691375,-99.16817785
2023,Enero,14/01/23,3:15:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,31,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:45:00,PARAJE 38,PARAJE 38,TLALPAN,CDMX,19.26653464,-99.2088765
2023,Enero,15/01/23,18:18:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,19:47:00,EL CARACOL,EL CARACOL,COYOACAN,CDMX,19.30820533,-99.16410506
2023,Enero,08/01/23,20:00:00,COBRANZA ILEGITIMA,DELITO DE BAJO IMPACTO,Femenino,48,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:53:00,OBRERA III,OBRERA,CUAUHTEMOC,CDMX,19.41232947,-99.14057815
2023,Enero,06/01/23,1:35:00,FRAUDE,DELITO DE BAJO IMPACTO,Masculino,24,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:55:00,15 DE AGOSTO,15 DE AGOSTO,GUSTAVO A. MADERO,CDMX,19.48588133,-99.10748497
2023,Enero,15/01/23,16:30:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,44,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,19:55:00,SANTA URSULA XITLA,SANTA ÚRSULA XITLA,TLALPAN,CDMX,19.27936386,-99.17696759
2023,Enero,15/01/23,19:25:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS (TIENDAS DE AUTOSERVICIO),DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,19:57:00,NARCISO MENDOZA-VILLA COAPA SUPER MANZANA 6 (U HAB),PLAZA COAPA,TLALPAN,CDMX,19.29431205,-99.12528554
2023,Enero,15/01/23,18:45:00,ROBO DE OBJETOS DEL INTERIOR DE UN VEHICULO,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,19:57:00,ANAHUAC I,ANAHUAC,MIGUEL HIDALGO,CDMX,19.44924262,-99.18081656
2023,Enero,12/01/23,12:00:00,TORTURA,DELITO DE BAJO IMPACTO,Femenino,NA,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,20:04:00,NA,NA,CDMX (indeterminada),CDMX,NA,NA
2023,Enero,14/01/23,19:30:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,71,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:06:00,JOSE LOPEZ PORTILLO I,JOSÉ LÓPEZ PORTILLO,IZTAPALAPA,CDMX,19.30082167,-99.08220369
2023,Enero,14/01/23,12:15:00,"ROBO S/V DENTRO DE NEGOCIOS, AUTOSERVICIOS, CONVENIENCIA",DELITO DE BAJO IMPACTO,Masculino,21,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:07:00,JUAREZ,JUÁREZ,CUAUHTEMOC,CDMX,19.42468645,-99.16482543
2023,Enero,15/01/23,17:20:00,AMENAZAS,DELITO DE BAJO IMPACTO,Femenino,29,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:08:00,SAN FRANCISCO CHIQUIMOLA,CERRILLOS TERCERA SECCIÓN,XOCHIMILCO,CDMX,19.24575519,-99.02305332
2023,Enero,15/01/23,5:19:00,ROBO DE PLACA DE AUTOMOVIL,DELITO DE BAJO IMPACTO,Masculino,27,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:12:00,LA JOYITA,EL PARAÍSO,IZTAPALAPA,CDMX,19.37570816,-99.02558174
2023,Enero,15/01/23,12:00:00,ROBO DE OBJETOS,DELITO DE BAJO IMPACTO,Masculino,72,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:14:00,VILLA GUSTAVO A MADERO,VILLA GUSTAVO A. MADERO,GUSTAVO A. MADERO,CDMX,19.48393519,-99.11751442
2023,Enero,15/01/23,7:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Masculino,NA,FISICA,VICTIMA Y DENUNCIANTE,FUERO COMUN,2023,Enero,15/01/23,20:14:00,LOS CIPRESES,LOS CIPRESES,COYOACAN,CDMX,19.31692907,-99.12710438
2023,Enero,15/01/23,17:00:00,VIOLENCIA FAMILIAR,DELITO DE BAJO IMPACTO,Femenino,57,FISICA,VICTIMA,FUERO COMUN,2023,Enero,15/01/23,20:24:00,SANTA ANITA,SANTA ANITA,IZTACALCO,CDMX,19.40185017,-99.12121282
2023,Enero,15/01/23,18:00:00,TENTATIVA DE HOMICIDIO,DELITO DE BAJO IMPACTO,Masculino,35,FISICA,LESIONADO,FUERO COMUN,2023,Enero,15/01/23,20:26:00,MEXICO NUEVO,MÉXICO NUEVO,MIGUEL HIDALGO,CDMX,19.45349485,-99.20495422
2023,Enero,15/01/23,19:10:00,ROBO A NEGOCIO SIN VIOLENCIA POR FARDEROS,DELITO DE BAJO IMPACTO,NA,NA,MORAL,OFENDIDO,FUERO COMUN,2023,Enero,15/01/23,20:27:00,PEDREGAL DE SAN ANGEL (AMPL),JARDINES DEL PEDREGAL DE SAN ÁNGEL,COYOACAN,CDMX,19.30229504,-99.19317126
