fecha,tipo_ingreso,linea,ingreso
2022-07-03,Tarjetas,Línea A,1155.0
2022-07-03,Tarjetas,Línea B,2025.0
2022-07-03,Tarjetas,Línea 12,0.0
2022-07-03,QR/Validación,Línea 1,0.0
2022-07-03,QR/Validación,Línea 2,0.0
2022-07-03,QR/Validación,Línea 3,0.0
2022-07-03,QR/Validación,Línea 4,0.0
2022-07-03,QR/Validación,Línea 5,0.0
2022-07-03,QR/Validación,Línea 6,0.0
2022-07-03,QR/Validación,Línea 7,0.0
2022-07-03,QR/Validación,Línea 8,0.0
2022-07-03,QR/Validación,Línea 9,5450.0
2022-07-03,QR/Validación,Línea A,0.0
2022-07-03,QR/Validación,Línea B,0.0
2022-07-03,QR/Validación,Línea 12,
2022-07-04,Boletos,Línea 1,854215.0
2022-07-04,Boletos,Línea 2,746125.0
2022-07-04,Boletos,Línea 3,684150.0
2022-07-04,Boletos,Línea 4,122725.0
2022-07-04,Boletos,Línea 5,278850.0
2022-07-04,Boletos,Línea 6,137235.0
2022-07-04,Boletos,Línea 7,324375.0
2022-07-04,Boletos,Línea 8,482400.0
2022-07-04,Boletos,Línea 9,327550.0
2022-07-04,Boletos,Línea A,393800.0
2022-07-04,Boletos,Línea B,605825.0
2022-07-04,Boletos,Línea 12,0.0
2022-07-04,Recargas,Línea 1,1483928.0
2022-07-04,Recargas,Línea 2,1537251.0
2022-07-04,Recargas,Línea 3,1702367.0
2022-07-04,Recargas,Línea 4,198757.0
2022-07-04,Recargas,Línea 5,483435.0
2022-07-04,Recargas,Línea 6,348815.0
2022-07-04,Recargas,Línea 7,880084.0
2022-07-04,Recargas,Línea 8,1160470.0
2022-07-04,Recargas,Línea 9,822643.0
2022-07-04,Recargas,Línea A,708476.0
2022-07-04,Recargas,Línea B,1235404.0
2022-07-04,Recargas,Línea 12,0.0
2022-07-04,Tarjetas,Línea 1,14055.0
2022-07-04,Tarjetas,Línea 2,3675.0
2022-07-04,Tarjetas,Línea 3,3195.0
2022-07-04,Tarjetas,Línea 4,315.0
2022-07-04,Tarjetas,Línea 5,930.0
2022-07-04,Tarjetas,Línea 6,630.0
2022-07-04,Tarjetas,Línea 7,3375.0
2022-07-04,Tarjetas,Línea 8,3015.0
2022-07-04,Tarjetas,Línea 9,2760.0
2022-07-04,Tarjetas,Línea A,1965.0
2022-07-04,Tarjetas,Línea B,2640.0
2022-07-04,Tarjetas,Línea 12,0.0
2022-07-04,QR/Validación,Línea 1,0.0
2022-07-04,QR/Validación,Línea 2,0.0
2022-07-04,QR/Validación,Línea 3,0.0
2022-07-04,QR/Validación,Línea 4,0.0
2022-07-04,QR/Validación,Línea 5,0.0
2022-07-04,QR/Validación,Línea 6,0.0
2022-07-04,QR/Validación,Línea 7,0.0
2022-07-04,QR/Validación,Línea 8,0.0
2022-07-04,QR/Validación,Línea 9,11850.0
2022-07-04,QR/Validación,Línea A,0.0
2022-07-04,QR/Validación,Línea B,0.0
2022-07-04,QR/Validación,Línea 12,
2022-07-05,Boletos,Línea 1,746125.0
2022-07-05,Boletos,Línea 2,753200.0
2022-07-05,Boletos,Línea 3,615610.0
2022-07-05,Boletos,Línea 4,113025.0
2022-07-05,Boletos,Línea 5,250750.0
2022-07-05,Boletos,Línea 6,127240.0
2022-07-05,Boletos,Línea 7,292550.0
2022-07-05,Boletos,Línea 8,434050.0
2022-07-05,Boletos,Línea 9,297450.0
2022-07-05,Boletos,Línea A,358850.0
2022-07-05,Boletos,Línea B,533240.0
2022-07-05,Boletos,Línea 12,0.0
2022-07-05,Recargas,Línea 1,1225273.0
2022-07-05,Recargas,Línea 2,1466611.0
2022-07-05,Recargas,Línea 3,1390506.0
2022-07-05,Recargas,Línea 4,151375.0
2022-07-05,Recargas,Línea 5,405821.0
2022-07-05,Recargas,Línea 6,267450.0
2022-07-05,Recargas,Línea 7,786453.0
2022-07-05,Recargas,Línea 8,989028.0
2022-07-05,Recargas,Línea 9,762423.0
2022-07-05,Recargas,Línea A,610730.0
2022-07-05,Recargas,Línea B,929725.0
2022-07-05,Recargas,Línea 12,0.0
2022-07-05,Tarjetas,Línea 1,12660.0
2022-07-05,Tarjetas,Línea 2,3285.0
2022-07-05,Tarjetas,Línea 3,3825.0
2022-07-05,Tarjetas,Línea 4,225.0
2022-07-05,Tarjetas,Línea 5,1605.0
2022-07-05,Tarjetas,Línea 6,315.0
2022-07-05,Tarjetas,Línea 7,960.0
2022-07-05,Tarjetas,Línea 8,2235.0
2022-07-05,Tarjetas,Línea 9,3765.0
2022-07-05,Tarjetas,Línea A,1020.0
2022-07-05,Tarjetas,Línea B,1560.0
2022-07-05,Tarjetas,Línea 12,0.0
2022-07-05,QR/Validación,Línea 1,0.0
2022-07-05,QR/Validación,Línea 2,0.0
2022-07-05,QR/Validación,Línea 3,0.0
2022-07-05,QR/Validación,Línea 4,0.0
2022-07-05,QR/Validación,Línea 5,0.0
2022-07-05,QR/Validación,Línea 6,0.0
2022-07-05,QR/Validación,Línea 7,0.0
2022-07-05,QR/Validación,Línea 8,0.0
2022-07-05,QR/Validación,Línea 9,11555.0
2022-07-05,QR/Validación,Línea A,0.0
2022-07-05,QR/Validación,Línea B,0.0
2022-07-05,QR/Validación,Línea 12,
2022-07-06,Boletos,Línea 1,758125.0
2022-07-06,Boletos,Línea 2,771825.0
2022-07-06,Boletos,Línea 3,627600.0
2022-07-06,Boletos,Línea 4,115300.0
2022-07-06,Boletos,Línea 5,248100.0
2022-07-06,Boletos,Línea 6,127025.0
2022-07-06,Boletos,Línea 7,293100.0
2022-07-06,Boletos,Línea 8,443675.0
2022-07-06,Boletos,Línea 9,299625.0
2022-07-06,Boletos,Línea A,381400.0
2022-07-06,Boletos,Línea B,580990.0
2022-07-06,Boletos,Línea 12,0.0
2022-07-06,Recargas,Línea 1,1202713.0
2022-07-06,Recargas,Línea 2,1413077.0
2022-07-06,Recargas,Línea 3,1353000.0
2022-07-06,Recargas,Línea 4,148129.0
2022-07-06,Recargas,Línea 5,390585.0
2022-07-06,Recargas,Línea 6,223632.0
2022-07-06,Recargas,Línea 7,756551.0
2022-07-06,Recargas,Línea 8,915362.0
2022-07-06,Recargas,Línea 9,718686.0
2022-07-06,Recargas,Línea A,560092.0
2022-07-06,Recargas,Línea B,892779.0
2022-07-06,Recargas,Línea 12,0.0
2022-07-06,Tarjetas,Línea 1,11535.0
2022-07-06,Tarjetas,Línea 2,4740.0
2022-07-06,Tarjetas,Línea 3,3120.0
2022-07-06,Tarjetas,Línea 4,255.0
2022-07-06,Tarjetas,Línea 5,1215.0
2022-07-06,Tarjetas,Línea 6,1140.0
2022-07-06,Tarjetas,Línea 7,2100.0
2022-07-06,Tarjetas,Línea 8,2535.0
2022-07-06,Tarjetas,Línea 9,3030.0
2022-07-06,Tarjetas,Línea A,1230.0
2022-07-06,Tarjetas,Línea B,2490.0
2022-07-06,Tarjetas,Línea 12,0.0
2022-07-06,QR/Validación,Línea 1,0.0
2022-07-06,QR/Validación,Línea 2,0.0
2022-07-06,QR/Validación,Línea 3,0.0
2022-07-06,QR/Validación,Línea 4,0.0
2022-07-06,QR/Validación,Línea 5,0.0
2022-07-06,QR/Validación,Línea 6,0.0
2022-07-06,QR/Validación,Línea 7,0.0
2022-07-06,QR/Validación,Línea 8,0.0
2022-07-06,QR/Validación,Línea 9,11940.0
2022-07-06,QR/Validación,Línea A,0.0
2022-07-06,QR/Validación,Línea B,0.0
2022-07-06,QR/Validación,Línea 12,
2022-07-07,Boletos,Línea 1,746825.0
2022-07-07,Boletos,Línea 2,769425.0
2022-07-07,Boletos,Línea 3,621290.0
2022-07-07,Boletos,Línea 4,116725.0
2022-07-07,Boletos,Línea 5,249475.0
2022-07-07,Boletos,Línea 6,124000.0
2022-07-07,Boletos,Línea 7,295975.0
2022-07-07,Boletos,Línea 8,443225.0
2022-07-07,Boletos,Línea 9,307125.0
2022-07-07,Boletos,Línea A,352875.0
2022-07-07,Boletos,Línea B,557195.0
2022-07-07,Boletos,Línea 12,0.0
2022-07-07,Recargas,Línea 1,1006426.64414211
2022-07-07,Recargas,Línea 2,1197138.99742536
2022-07-07,Recargas,Línea 3,1143326.7367766
2022-07-07,Recargas,Línea 4,109096.782732568
2022-07-07,Recargas,Línea 5,309575.930513601
2022-07-07,Recargas,Línea 6,192452.767526283
2022-07-07,Recargas,Línea 7,619529.809381337
2022-07-07,Recargas,Línea 8,766072.928467254
2022-07-07,Recargas,Línea 9,614434.729699173
2022-07-07,Recargas,Línea A,489783.278000068
2022-07-07,Recargas,Línea B,781635.395335643
2022-07-07,Recargas,Línea 12,0.0
2022-07-07,Tarjetas,Línea 1,11520.0
2022-07-07,Tarjetas,Línea 2,3750.0
2022-07-07,Tarjetas,Línea 3,3105.0
2022-07-07,Tarjetas,Línea 4,285.0
2022-07-07,Tarjetas,Línea 5,2115.0
2022-07-07,Tarjetas,Línea 6,975.0
2022-07-07,Tarjetas,Línea 7,1485.0
2022-07-07,Tarjetas,Línea 8,2040.0
2022-07-07,Tarjetas,Línea 9,1845.0
2022-07-07,Tarjetas,Línea A,1200.0
2022-07-07,Tarjetas,Línea B,2325.0
2022-07-07,Tarjetas,Línea 12,0.0
2022-07-07,QR/Validación,Línea 1,0.0
2022-07-07,QR/Validación,Línea 2,0.0
2022-07-07,QR/Validación,Línea 3,0.0
2022-07-07,QR/Validación,Línea 4,0.0
2022-07-07,QR/Validación,Línea 5,0.0
2022-07-07,QR/Validación,Línea 6,0.0
2022-07-07,QR/Validación,Línea 7,0.0
2022-07-07,QR/Validación,Línea 8,0.0
2022-07-07,QR/Validación,Línea 9,11400.0
2022-07-07,QR/Validación,Línea A,0.0
2022-07-07,QR/Validación,Línea B,0.0
2022-07-07,QR/Validación,Línea 12,
2022-07-08,Boletos,Línea 1,808900.0
2022-07-08,Boletos,Línea 2,832425.0
2022-07-08,Boletos,Línea 3,656960.0
2022-07-08,Boletos,Línea 4,122950.0
2022-07-08,Boletos,Línea 5,269425.0
2022-07-08,Boletos,Línea 6,133175.0
2022-07-08,Boletos,Línea 7,319925.0
2022-07-08,Boletos,Línea 8,474650.0
2022-07-08,Boletos,Línea 9,325525.0
2022-07-08,Boletos,Línea A,377175.0
2022-07-08,Boletos,Línea B,597100.0
2022-07-08,Boletos,Línea 12,0.0
2022-07-08,Recargas,Línea 1,1008362.68697539
2022-07-08,Recargas,Línea 2,1152749.82966746
2022-07-08,Recargas,Línea 3,1178265.41418795
2022-07-08,Recargas,Línea 4,108295.589818821
2022-07-08,Recargas,Línea 5,316379.934153101
2022-07-08,Recargas,Línea 6,204729.523725084
2022-07-08,Recargas,Línea 7,603262.268884735
2022-07-08,Recargas,Línea 8,752503.044150552
2022-07-08,Recargas,Línea 9,616695.383402648
2022-07-08,Recargas,Línea A,524123.689341024
2022-07-08,Recargas,Línea B,765766.635693233
2022-07-08,Recargas,Línea 12,0.0
2022-07-08,Tarjetas,Línea 1,8310.0
2022-07-08,Tarjetas,Línea 2,3525.0
2022-07-08,Tarjetas,Línea 3,2805.0
2022-07-08,Tarjetas,Línea 4,300.0
2022-07-08,Tarjetas,Línea 5,2040.0
2022-07-08,Tarjetas,Línea 6,735.0
2022-07-08,Tarjetas,Línea 7,795.0
2022-07-08,Tarjetas,Línea 8,2280.0
2022-07-08,Tarjetas,Línea 9,3720.0
2022-07-08,Tarjetas,Línea A,1665.0
2022-07-08,Tarjetas,Línea B,2955.0
2022-07-08,Tarjetas,Línea 12,0.0
2022-07-08,QR/Validación,Línea 1,0.0
2022-07-08,QR/Validación,Línea 2,0.0
2022-07-08,QR/Validación,Línea 3,0.0
2022-07-08,QR/Validación,Línea 4,0.0
2022-07-08,QR/Validación,Línea 5,0.0
2022-07-08,QR/Validación,Línea 6,0.0
2022-07-08,QR/Validación,Línea 7,0.0
2022-07-08,QR/Validación,Línea 8,0.0
2022-07-08,QR/Validación,Línea 9,12735.0
2022-07-08,QR/Validación,Línea A,0.0
2022-07-08,QR/Validación,Línea B,0.0
2022-07-08,QR/Validación,Línea 12,
2022-07-09,Boletos,Línea 1,429725.0
2022-07-09,Boletos,Línea 2,907325.0
2022-07-09,Boletos,Línea 3,612695.0
2022-07-09,Boletos,Línea 4,121775.0
2022-07-09,Boletos,Línea 5,252775.0
2022-07-09,Boletos,Línea 6,110025.0
2022-07-09,Boletos,Línea 7,285175.0
2022-07-09,Boletos,Línea 8,464870.0
2022-07-09,Boletos,Línea 9,326075.0
2022-07-09,Boletos,Línea A,395850.0
2022-07-09,Boletos,Línea B,624220.0
2022-07-09,Boletos,Línea 12,0.0
2022-07-09,Recargas,Línea 1,398178.17314867
2022-07-09,Recargas,Línea 2,1119529.01969766
2022-07-09,Recargas,Línea 3,946255.925444425
2022-07-09,Recargas,Línea 4,90424.8567440533
2022-07-09,Recargas,Línea 5,299353.323143715
2022-07-09,Recargas,Línea 6,139857.292507721
2022-07-09,Recargas,Línea 7,509437.129554567
2022-07-09,Recargas,Línea 8,610088.268548452
2022-07-09,Recargas,Línea 9,529222.333234669
2022-07-09,Recargas,Línea A,453857.181159514
2022-07-09,Recargas,Línea B,703838.496816552
2022-07-09,Recargas,Línea 12,0.0
2022-07-09,Tarjetas,Línea 1,4605.0
2022-07-09,Tarjetas,Línea 2,3735.0
2022-07-09,Tarjetas,Línea 3,3210.0
2022-07-09,Tarjetas,Línea 4,825.0
2022-07-09,Tarjetas,Línea 5,1740.0
2022-07-09,Tarjetas,Línea 6,540.0
2022-07-09,Tarjetas,Línea 7,1380.0
2022-07-09,Tarjetas,Línea 8,1710.0
2022-07-09,Tarjetas,Línea 9,3135.0
2022-07-09,Tarjetas,Línea A,1530.0
2022-07-09,Tarjetas,Línea B,2520.0
2022-07-09,Tarjetas,Línea 12,0.0
2022-07-09,QR/Validación,Línea 1,0.0
2022-07-09,QR/Validación,Línea 2,0.0
2022-07-09,QR/Validación,Línea 3,0.0
2022-07-09,QR/Validación,Línea 4,0.0
2022-07-09,QR/Validación,Línea 5,0.0
2022-07-09,QR/Validación,Línea 6,0.0
2022-07-09,QR/Validación,Línea 7,0.0
2022-07-09,QR/Validación,Línea 8,0.0
2022-07-09,QR/Validación,Línea 9,12580.0
2022-07-09,QR/Validación,Línea A,0.0
2022-07-09,QR/Validación,Línea B,0.0
2022-07-09,QR/Validación,Línea 12,
2022-07-10,Boletos,Línea 1,280650.0
2022-07-10,Boletos,Línea 2,548625.0
2022-07-10,Boletos,Línea 3,393295.0
2022-07-10,Boletos,Línea 4,78150.0
2022-07-10,Boletos,Línea 5,183375.0
2022-07-10,Boletos,Línea 6,71825.0
2022-07-10,Boletos,Línea 7,170550.0
2022-07-10,Boletos,Línea 8,285405.0
2022-07-10,Boletos,Línea 9,198425.0
2022-07-10,Boletos,Línea A,273400.0
2022-07-10,Boletos,Línea B,439655.0
2022-07-10,Boletos,Línea 12,0.0
2022-07-10,Recargas,Línea 1,303231.0
2022-07-10,Recargas,Línea 2,844767.0
2022-07-10,Recargas,Línea 3,802945.0
2022-07-10,Recargas,Línea 4,83833.0
2022-07-10,Recargas,Línea 5,240789.0
2022-07-10,Recargas,Línea 6,107804.0
2022-07-10,Recargas,Línea 7,345823.0
2022-07-10,Recargas,Línea 8,589774.0
2022-07-10,Recargas,Línea 9,445166.0
2022-07-10,Recargas,Línea A,425440.0
2022-07-10,Recargas,Línea B,612480.0
2022-07-10,Recargas,Línea 12,0.0
2022-07-10,Tarjetas,Línea 1,1965.0
2022-07-10,Tarjetas,Línea 2,8625.0
2022-07-10,Tarjetas,Línea 3,5625.0
2022-07-10,Tarjetas,Línea 4,525.0
2022-07-10,Tarjetas,Línea 5,2295.0
2022-07-10,Tarjetas,Línea 6,435.0
2022-07-10,Tarjetas,Línea 7,1935.0
2022-07-10,Tarjetas,Línea 8,4740.0
2022-07-10,Tarjetas,Línea 9,2490.0
2022-07-10,Tarjetas,Línea A,1935.0
2022-07-10,Tarjetas,Línea B,3945.0
2022-07-10,Tarjetas,Línea 12,0.0
2022-07-10,QR/Validación,Línea 1,0.0
2022-07-10,QR/Validación,Línea 2,0.0
2022-07-10,QR/Validación,Línea 3,0.0
2022-07-10,QR/Validación,Línea 4,0.0
2022-07-10,QR/Validación,Línea 5,0.0
2022-07-10,QR/Validación,Línea 6,0.0
2022-07-10,QR/Validación,Línea 7,0.0
2022-07-10,QR/Validación,Línea 8,0.0
2022-07-10,QR/Validación,Línea 9,6640.0
2022-07-10,QR/Validación,Línea A,0.0
2022-07-10,QR/Validación,Línea B,0.0
2022-07-10,QR/Validación,Línea 12,
2022-07-11,Boletos,Línea 1,271950.0
2022-07-11,Boletos,Línea 2,840200.0
2022-07-11,Boletos,Línea 3,698875.0
2022-07-11,Boletos,Línea 4,129250.0
2022-07-11,Boletos,Línea 5,269675.0
2022-07-11,Boletos,Línea 6,137415.0
2022-07-11,Boletos,Línea 7,318350.0
2022-07-11,Boletos,Línea 8,486225.0
2022-07-11,Boletos,Línea 9,355150.0
2022-07-11,Boletos,Línea A,426500.0
2022-07-11,Boletos,Línea B,622250.0
2022-07-11,Boletos,Línea 12,0.0
2022-07-11,Recargas,Línea 1,605044.0
2022-07-11,Recargas,Línea 2,1781356.0
2022-07-11,Recargas,Línea 3,1571975.0
2022-07-11,Recargas,Línea 4,212061.0
2022-07-11,Recargas,Línea 5,474123.0
2022-07-11,Recargas,Línea 6,339111.0
2022-07-11,Recargas,Línea 7,889540.0
2022-07-11,Recargas,Línea 8,1205806.0
2022-07-11,Recargas,Línea 9,857150.0
2022-07-11,Recargas,Línea A,741755.0
2022-07-11,Recargas,Línea B,1218138.0
2022-07-11,Recargas,Línea 12,0.0
2022-07-11,Tarjetas,Línea 1,5460.0
2022-07-11,Tarjetas,Línea 2,10950.0
2022-07-11,Tarjetas,Línea 3,8280.0
2022-07-11,Tarjetas,Línea 4,1350.0
2022-07-11,Tarjetas,Línea 5,2640.0
2022-07-11,Tarjetas,Línea 6,1845.0
2022-07-11,Tarjetas,Línea 7,4830.0
2022-07-11,Tarjetas,Línea 8,5325.0
2022-07-11,Tarjetas,Línea 9,4950.0
2022-07-11,Tarjetas,Línea A,3105.0
2022-07-11,Tarjetas,Línea B,4320.0
2022-07-11,Tarjetas,Línea 12,0.0
2022-07-11,QR/Validación,Línea 1,0.0
2022-07-11,QR/Validación,Línea 2,0.0
2022-07-11,QR/Validación,Línea 3,0.0
2022-07-11,QR/Validación,Línea 4,0.0
2022-07-11,QR/Validación,Línea 5,0.0
2022-07-11,QR/Validación,Línea 6,0.0
2022-07-11,QR/Validación,Línea 7,0.0
2022-07-11,QR/Validación,Línea 8,0.0
2022-07-11,QR/Validación,Línea 9,12275.0
2022-07-11,QR/Validación,Línea A,0.0
2022-07-11,QR/Validación,Línea B,0.0
2022-07-11,QR/Validación,Línea 12,
2022-07-12,Boletos,Línea 1,217675.0
2022-07-12,Boletos,Línea 2,787125.0
2022-07-12,Boletos,Línea 3,635865.0
2022-07-12,Boletos,Línea 4,122575.0
2022-07-12,Boletos,Línea 5,245775.0
2022-07-12,Boletos,Línea 6,126585.0
2022-07-12,Boletos,Línea 7,294750.0
2022-07-12,Boletos,Línea 8,448075.0
2022-07-12,Boletos,Línea 9,327275.0
2022-07-12,Boletos,Línea A,386525.0
2022-07-12,Boletos,Línea B,527215.0
2022-07-12,Boletos,Línea 12,0.0
2022-07-12,Recargas,Línea 1,456177.0
2022-07-12,Recargas,Línea 2,1468732.0
2022-07-12,Recargas,Línea 3,1463745.6
2022-07-12,Recargas,Línea 4,161137.0
2022-07-12,Recargas,Línea 5,410484.0
2022-07-12,Recargas,Línea 6,252676.7
2022-07-12,Recargas,Línea 7,777971.7
2022-07-12,Recargas,Línea 8,1024625.0
2022-07-12,Recargas,Línea 9,807926.1
2022-07-12,Recargas,Línea A,683629.9
2022-07-12,Recargas,Línea B,980889.0
2022-07-12,Recargas,Línea 12,0.0
2022-07-12,Tarjetas,Línea 1,3405.0
2022-07-12,Tarjetas,Línea 2,8370.0
2022-07-12,Tarjetas,Línea 3,7350.0
2022-07-12,Tarjetas,Línea 4,1020.0
2022-07-12,Tarjetas,Línea 5,2850.0
2022-07-12,Tarjetas,Línea 6,1245.0
2022-07-12,Tarjetas,Línea 7,2925.0
2022-07-12,Tarjetas,Línea 8,4890.0
2022-07-12,Tarjetas,Línea 9,3420.0
2022-07-12,Tarjetas,Línea A,2565.0
2022-07-12,Tarjetas,Línea B,5295.0
2022-07-12,Tarjetas,Línea 12,0.0
2022-07-12,QR/Validación,Línea 1,0.0
2022-07-12,QR/Validación,Línea 2,0.0
2022-07-12,QR/Validación,Línea 3,0.0
2022-07-12,QR/Validación,Línea 4,0.0
2022-07-12,QR/Validación,Línea 5,0.0
2022-07-12,QR/Validación,Línea 6,0.0
2022-07-12,QR/Validación,Línea 7,0.0
2022-07-12,QR/Validación,Línea 8,0.0
2022-07-12,QR/Validación,Línea 9,13385.0
2022-07-12,QR/Validación,Línea A,0.0
2022-07-12,QR/Validación,Línea B,0.0
2022-07-12,QR/Validación,Línea 12,
2022-07-13,Boletos,Línea 1,219825.0
2022-07-13,Boletos,Línea 2,803650.0
2022-07-13,Boletos,Línea 3,637795.0
2022-07-13,Boletos,Línea 4,123350.0
2022-07-13,Boletos,Línea 5,246475.0
2022-07-13,Boletos,Línea 6,123325.0
2022-07-13,Boletos,Línea 7,299100.0
2022-07-13,Boletos,Línea 8,455075.0
2022-07-13,Boletos,Línea 9,335800.0
2022-07-13,Boletos,Línea A,410075.0
2022-07-13,Boletos,Línea B,573575.0
2022-07-13,Boletos,Línea 12,0.0
2022-07-13,Recargas,Línea 1,428547.0
2022-07-13,Recargas,Línea 2,1402534.0
2022-07-13,Recargas,Línea 3,1374423.0
2022-07-13,Recargas,Línea 4,150777.0
2022-07-13,Recargas,Línea 5,376237.0
2022-07-13,Recargas,Línea 6,233887.0
2022-07-13,Recargas,Línea 7,752993.0
2022-07-13,Recargas,Línea 8,946677.0
2022-07-13,Recargas,Línea 9,791515.0
2022-07-13,Recargas,Línea A,609975.0
2022-07-13,Recargas,Línea B,939719.0
2022-07-13,Recargas,Línea 12,0.0
2022-07-13,Tarjetas,Línea 1,2205.0
2022-07-13,Tarjetas,Línea 2,6060.0
2022-07-13,Tarjetas,Línea 3,4050.0
2022-07-13,Tarjetas,Línea 4,780.0
2022-07-13,Tarjetas,Línea 5,2100.0
2022-07-13,Tarjetas,Línea 6,960.0
2022-07-13,Tarjetas,Línea 7,2445.0
2022-07-13,Tarjetas,Línea 8,4305.0
2022-07-13,Tarjetas,Línea 9,4380.0
2022-07-13,Tarjetas,Línea A,2355.0
2022-07-13,Tarjetas,Línea B,3285.0
2022-07-13,Tarjetas,Línea 12,0.0
2022-07-13,QR/Validación,Línea 1,0.0
2022-07-13,QR/Validación,Línea 2,0.0
2022-07-13,QR/Validación,Línea 3,0.0
2022-07-13,QR/Validación,Línea 4,0.0
2022-07-13,QR/Validación,Línea 5,0.0
2022-07-13,QR/Validación,Línea 6,0.0
2022-07-13,QR/Validación,Línea 7,0.0
2022-07-13,QR/Validación,Línea 8,0.0
2022-07-13,QR/Validación,Línea 9,12920.0
2022-07-13,QR/Validación,Línea A,0.0
2022-07-13,QR/Validación,Línea B,0.0
2022-07-13,QR/Validación,Línea 12,
2022-07-14,Boletos,Línea 1,220150.0
2022-07-14,Boletos,Línea 2,813950.0
2022-07-14,Boletos,Línea 3,636050.0
2022-07-14,Boletos,Línea 4,126775.0
2022-07-14,Boletos,Línea 5,249950.0
2022-07-14,Boletos,Línea 6,125700.0
2022-07-14,Boletos,Línea 7,301350.0
2022-07-14,Boletos,Línea 8,468350.0
2022-07-14,Boletos,Línea 9,344150.0
2022-07-14,Boletos,Línea A,393300.0
2022-07-14,Boletos,Línea B,572610.0
2022-07-14,Boletos,Línea 12,0.0
2022-07-14,Recargas,Línea 1,434026.0
2022-07-14,Recargas,Línea 2,1666571.0
2022-07-14,Recargas,Línea 3,1394627.0
2022-07-14,Recargas,Línea 4,156592.0
2022-07-14,Recargas,Línea 5,390693.0
2022-07-14,Recargas,Línea 6,245084.0
2022-07-14,Recargas,Línea 7,756232.0
2022-07-14,Recargas,Línea 8,1000981.0
2022-07-14,Recargas,Línea 9,811742.0
2022-07-14,Recargas,Línea A,606577.0
2022-07-14,Recargas,Línea B,976233.0
2022-07-14,Recargas,Línea 12,0.0
2022-07-14,Tarjetas,Línea 1,3825.0
2022-07-14,Tarjetas,Línea 2,8655.0
2022-07-14,Tarjetas,Línea 3,7080.0
2022-07-14,Tarjetas,Línea 4,600.0
2022-07-14,Tarjetas,Línea 5,1635.0
2022-07-14,Tarjetas,Línea 6,825.0
2022-07-14,Tarjetas,Línea 7,1785.0
2022-07-14,Tarjetas,Línea 8,5445.0
2022-07-14,Tarjetas,Línea 9,3600.0
2022-07-14,Tarjetas,Línea A,2220.0
2022-07-14,Tarjetas,Línea B,3855.0
2022-07-14,Tarjetas,Línea 12,0.0
2022-07-14,QR/Validación,Línea 1,0.0
2022-07-14,QR/Validación,Línea 2,0.0
2022-07-14,QR/Validación,Línea 3,0.0
2022-07-14,QR/Validación,Línea 4,0.0
2022-07-14,QR/Validación,Línea 5,0.0
2022-07-14,QR/Validación,Línea 6,0.0
2022-07-14,QR/Validación,Línea 7,0.0
2022-07-14,QR/Validación,Línea 8,0.0
2022-07-14,QR/Validación,Línea 9,12480.0
2022-07-14,QR/Validación,Línea A,0.0
2022-07-14,QR/Validación,Línea B,0.0
2022-07-14,QR/Validación,Línea 12,
2022-07-15,Boletos,Línea 1,254775.0
2022-07-15,Boletos,Línea 2,895525.0
2022-07-15,Boletos,Línea 3,684570.0
2022-07-15,Boletos,Línea 4,130950.0
2022-07-15,Boletos,Línea 5,274350.0
2022-07-15,Boletos,Línea 6,136200.0
2022-07-15,Boletos,Línea 7,335325.0
2022-07-15,Boletos,Línea 8,495125.0
2022-07-15,Boletos,Línea 9,365600.0
2022-07-15,Boletos,Línea A,423250.0
2022-07-15,Boletos,Línea B,624750.0
2022-07-15,Boletos,Línea 12,0.0
2022-07-15,Recargas,Línea 1,504439.2
2022-07-15,Recargas,Línea 2,1648421.4
2022-07-15,Recargas,Línea 3,1486579.4
2022-07-15,Recargas,Línea 4,178498.0
2022-07-15,Recargas,Línea 5,442437.5
2022-07-15,Recargas,Línea 6,273314.1
2022-07-15,Recargas,Línea 7,899052.0
2022-07-15,Recargas,Línea 8,1112166.9
2022-07-15,Recargas,Línea 9,883955.5
2022-07-15,Recargas,Línea A,692164.5
2022-07-15,Recargas,Línea B,1053915.5
2022-07-15,Recargas,Línea 12,0.0
2022-07-15,Tarjetas,Línea 1,4335.0
2022-07-15,Tarjetas,Línea 2,9465.0
2022-07-15,Tarjetas,Línea 3,8550.0
2022-07-15,Tarjetas,Línea 4,510.0
2022-07-15,Tarjetas,Línea 5,2625.0
2022-07-15,Tarjetas,Línea 6,795.0
2022-07-15,Tarjetas,Línea 7,3030.0
2022-07-15,Tarjetas,Línea 8,5550.0
2022-07-15,Tarjetas,Línea 9,4860.0
2022-07-15,Tarjetas,Línea A,2880.0
2022-07-15,Tarjetas,Línea B,3105.0
2022-07-15,Tarjetas,Línea 12,0.0
2022-07-15,QR/Validación,Línea 1,0.0
2022-07-15,QR/Validación,Línea 2,0.0
2022-07-15,QR/Validación,Línea 3,0.0
2022-07-15,QR/Validación,Línea 4,0.0
2022-07-15,QR/Validación,Línea 5,0.0
2022-07-15,QR/Validación,Línea 6,0.0
2022-07-15,QR/Validación,Línea 7,0.0
2022-07-15,QR/Validación,Línea 8,0.0
2022-07-15,QR/Validación,Línea 9,12850.0
2022-07-15,QR/Validación,Línea A,0.0
2022-07-15,QR/Validación,Línea B,0.0
2022-07-15,QR/Validación,Línea 12,
